Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
629027.0,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,-2017,2015-01-01,2.9
629038.0,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308.0,Greenwich Village - SoHo,-2017,2015-01-01,0.6
173094.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2008-09,2008-12-01,14.2
605791.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Winter 2017-18,2017-12-01,8.0
823453.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2022,2022-01-01,6.0
173090.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2008-09,2008-12-01,13.6
173105.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Winter 2008-09,2008-12-01,14.6
605839.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Winter 2017-18,2017-12-01,8.4
742290.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2021,2021-01-01,6.6
547643.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Winter 2016-17,2016-12-01,8.4
669593.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2020,2020-06-01,7.3
173615.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2009,2009-06-01,11.4
173619.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Summer 2009,2009-06-01,11.1
179859.0,641.0,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,1.0,Bronx,,2015-01-01,0.9
179819.0,641.0,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,208.0,Canarsie - Flatlands,,2015-01-01,0.0
178559.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Annual Average 2012,2011-12-01,8.3
823283.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Summer 2022,2022-06-01,5.9
178531.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2012,2011-12-01,10.0
823307.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Summer 2022,2022-06-01,7.2
214148.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Annual Average 2014,2013-12-01,9.1
606015.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Summer 2018,2018-06-01,8.4
168511.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2009-10,2009-12-01,9.1
214166.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Annual Average 2014,2013-12-01,8.2
547775.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2016-17,2016-12-01,6.9
547773.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2017,2017-06-01,7.9
168493.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Winter 2009-10,2009-12-01,10.3
168611.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Winter 2011-12,2011-12-01,9.3
823479.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),Winter 2021-22,2021-12-01,7.1
169483.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Summer 2012,2012-06-01,10.5
169542.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Summer ,2013-06-01,10.4
742475.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Summer 2021,2021-06-01,8.8
169559.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),Summer ,2013-06-01,10.0
177289.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Winter 2011-12,2011-12-01,13.1
547355.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,Winter 2016-17,2016-12-01,8.3
669851.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,Summer 2020,2020-06-01,7.2
211436.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Annual Average 2014,2013-12-01,9.1
174265.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Annual Average ,2012-12-01,9.1
605793.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Summer 2018,2018-06-01,8.3
173195.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2011-12,2011-12-01,10.4
173127.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2009-10,2009-12-01,10.2
669698.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Summer 2020,2020-06-01,8.0
173143.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Winter 2009-10,2009-12-01,9.8
547544.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Winter 2016-17,2016-12-01,8.3
547542.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,9.9
669662.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2020,2020-06-01,7.4
173206.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Winter 2011-12,2011-12-01,11.0
212067.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Annual Average 2014,2013-12-01,10.0
169501.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),Summer 2012,2012-06-01,10.5
169560.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),Summer ,2013-06-01,10.5
606029.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2018,2018-01-01,7.2
823536.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01,7.1
606026.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),Annual Average 2018,2018-01-01,6.9
176021.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2012,2012-06-01,12.3
412477.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2016,2015-12-31,15.6
740930.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Summer 2021,2021-06-01,11.4
168568.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Winter 2010-11,2010-12-01,12.0
169335.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Summer 2009,2009-06-01,10.6
547768.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Annual Average 2017,2017-01-01,7.0
168524.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Winter 2010-11,2010-12-01,14.7
169291.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Summer 2009,2009-06-01,11.7
170412.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Annual Average ,2012-12-01,10.0
823531.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Summer 2022,2022-06-01,7.2
170365.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2012,2011-12-01,10.4
823474.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2022,2022-06-01,7.2
170353.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Annual Average 2012,2011-12-01,10.4
823155.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),Summer 2022,2022-06-01,7.2
669978.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Summer 2020,2020-06-01,6.7
168614.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2011-12,2011-12-01,10.3
547730.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2016-17,2016-12-01,9.4
214132.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2014,2013-12-01,10.6
605967.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),Summer 2018,2018-06-01,10.0
179792.0,640.0,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,206.0,Borough Park,,2015-01-01,1.1
823334.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Summer 2022,2022-06-01,7.5
823247.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Summer 2022,2022-06-01,7.6
179722.0,642.0,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410.0,Rockaways,,2015-01-01,6.1
669605.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Summer 2020,2020-06-01,7.9
168572.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Winter 2011-12,2011-12-01,11.2
168454.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Winter 2009-10,2009-12-01,11.5
547602.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),Summer 2017,2017-06-01,10.7
336722.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),Summer ,2015-06-01,23.0
167592.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2010,2009-12-01,25.2
176567.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2010,2009-12-01,19.0
176577.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Annual Average 2010,2009-12-01,30.0
334350.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2014-15,2014-12-01,7.4
742413.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Annual Average 2021,2021-01-01,6.8
605786.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Annual Average 2018,2018-01-01,6.2
334017.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2014-15,2014-12-01,10.6
547432.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2017,2017-01-01,8.3
177786.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2009,2009-06-01,12.7
547420.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2017,2017-01-01,8.2
742560.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2021,2021-01-01,5.9
412089.0,386.0,Ozone (O3),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2016,2016-06-01,32.5
412101.0,386.0,Ozone (O3),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2016,2016-06-01,33.2
176068.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Summer ,2013-06-01,22.7
602732.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Annual Average 2018,2018-01-01,17.6
740924.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Summer 2021,2021-06-01,10.8
176078.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Summer ,2013-06-01,14.1
602795.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Annual Average 2018,2018-01-01,15.8
740987.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Summer 2021,2021-06-01,10.0
175420.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Winter 2012-13,2012-12-01,22.4
669975.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2020,2020-06-01,6.3
179773.0,640.0,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,404.0,Bayside - Little Neck,,2015-01-01,0.9
179783.0,640.0,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,104.0,Pelham - Throgs Neck,,2015-01-01,2.8
178535.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Annual Average 2012,2011-12-01,8.9
823295.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Summer 2022,2022-06-01,6.4
178566.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Annual Average 2012,2011-12-01,8.3
823457.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Summer 2022,2022-06-01,5.6
643382.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Summer 2019,2019-06-01,18.8
176582.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,Annual Average 2010,2009-12-01,19.2
179427.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Annual Average 2010,2009-12-01,15.4
628564.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,-2017,2015-01-01,8.2
518813.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304.0,Upper West Side,2012-2014,2012-01-02,10.2
131517.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,204.0,East New York,2009-2011,2009-01-01,13.9
628554.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304.0,Upper West Side,-2017,2015-01-01,8.5
667052.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter 2019-20,2019-12-01,17.9
605777.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Annual Average 2018,2018-01-01,6.8
334068.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Winter 2014-15,2014-12-01,9.0
177241.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Winter 2010-11,2010-12-01,14.4
334008.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Winter 2014-15,2014-12-01,10.3
334338.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2014-15,2014-12-01,8.3
742554.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Annual Average 2021,2021-01-01,6.3
216406.0,386.0,Ozone (O3),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2011,2011-06-01,34.9
216489.0,386.0,Ozone (O3),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2010,2010-06-01,33.2
216490.0,386.0,Ozone (O3),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2011,2011-06-01,32.4
336512.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Summer ,2015-06-01,17.0
643319.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Summer 2019,2019-06-01,10.4
176569.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Annual Average 2010,2009-12-01,25.2
336545.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Summer ,2015-06-01,17.3
214159.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2014,2013-12-01,8.2
179800.0,640.0,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,301.0,Washington Heights,,2015-01-01,32.0
178532.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Annual Average 2012,2011-12-01,10.3
214115.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2014,2013-12-01,11.2
547670.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2016-17,2016-12-01,8.0
669969.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Summer 2020,2020-06-01,6.7
669879.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2020,2020-06-01,7.2
669963.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2020,2020-06-01,6.6
167575.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2010,2009-12-01,31.2
643403.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Summer 2019,2019-06-01,17.7
628571.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,501.0,Port Richmond,-2017,2015-01-01,17.4
628551.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,301.0,Washington Heights,-2017,2015-01-01,10.3
518830.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,501.0,Port Richmond,2012-2014,2012-01-02,14.0
222443.0,386.0,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2009,2009-06-01,25.6
602960.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Annual Average 2018,2018-01-01,21.7
826329.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Winter 2021-22,2021-12-01,21.2
131535.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2009-2011,2009-01-01,12.3
131545.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,501.0,Port Richmond,2009-2011,2009-01-01,16.6
131529.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,2009-2011,2009-01-01,9.2
131539.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2009-2011,2009-01-01,12.4
628537.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,105.0,Crotona -Tremont,-2017,2015-01-01,21.4
827604.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,2017-2019,2017-01-01,5.0
130903.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,303.0,East Harlem,2005-2007,2005-01-01,44.8
827612.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2017-2019,2017-01-01,5.0
130915.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2005-2007,2005-01-01,18.3
628535.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,-2017,2015-01-01,19.4
827614.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2017-2019,2017-01-01,5.0
130892.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01,24.2
336611.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Summer ,2015-06-01,9.6
175447.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Winter 2012-13,2012-12-01,22.1
176581.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Annual Average 2010,2009-12-01,21.5
176583.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Annual Average 2010,2009-12-01,22.6
412669.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2016,2015-12-31,26.7
741134.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Summer 2021,2021-06-01,19.2
741140.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,2021-06-01,18.6
741176.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Summer 2021,2021-06-01,13.5
518824.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,2012-01-02,10.7
628565.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,-2017,2015-01-01,10.0
518832.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,503.0,Willowbrook,2012-2014,2012-01-02,13.5
628611.0,651.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403.0,Flushing - Clearview,-2017,2015-01-01,12.8
518862.0,651.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,2012-2014,2012-01-02,9.2
518620.0,655.0,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2012-2014,2012-01-02,47.3
628889.0,653.0,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,-2017,2015-01-01,262.3
628985.0,655.0,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,-2017,2015-01-01,36.9
518920.0,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,2012-01-02,43.6
643397.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Summer 2019,2019-06-01,20.3
667214.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Winter 2019-20,2019-12-01,30.1
643400.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Summer 2019,2019-06-01,23.1
175453.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Winter 2012-13,2012-12-01,20.5
176587.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Annual Average 2010,2009-12-01,19.1
175454.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Winter 2012-13,2012-12-01,18.9
643430.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Summer 2019,2019-06-01,7.3
131533.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2009-2011,2009-01-01,15.5
518807.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2012-2014,2012-01-02,8.9
130898.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2005-2007,2005-01-01,16.6
130909.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2005-2007,2005-01-01,22.0
130910.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310.0,Lower Manhattan,2005-2007,2005-01-01,15.6
827579.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,3.0,Manhattan,2017-2019,2017-01-01,6.0
643367.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2019,2019-06-01,10.0
